Company,Industry,Review Title,Review Text,Rating,Date
DoorDash,Food Delivery,Doordash customer service has to be…,"Doordash customer service has to be down there with cable companies and gyms that trap you into memberships. The agents are friendly, but they never have access to the information you shared in the three previous conversations with agents about the same issue. The agents then try to ""make things right"" by offering you a free month... to sign up for a subscription service that will then charge you $10 per month. It's not the agents fault, they are obviously copying and pasting from a script. They tell you you've been referred to a ""specialist team"" or to connect you to a manager, and that you'll get a response in 1-3 hours. 4 days later, you have to start another chat with them because you've never heard back from the ""specialist team"" and the agent doesn't have access to the long conversation you had with the previous agent about the issue. You have a good app that has obviously made you a TON of money, I was a loyal user, but never again.",1,2026-07-29T22:22:00.000Z
DoorDash,Food Delivery,Cancelled my order still charged me and…,Cancelled my order still charged me and still no refund after over 1 month. Called multiple times and every time assuring me that my refund will be in my account after 3 business days but it never is.,1,2026-07-29T21:18:46.000Z
DoorDash,Food Delivery,The driver drank part of my drink and ate part of my onion rings on the way to deliver my food!!!!,"It’s a poorly operated business. They hire any and everybody. You may get your food, you may not. You may get the food ordered, you may not. The drivers tend to eat out of your bag or drink out of your drink. Don’t trust anybody by the way that delivers your food unless it’s sealed and taped up. On several occasions, I’ve gotten my food where it was untied. The bag was opened and taped back. As well as the drink being drank out of and taped back or not taped at all. This is a service that should be done away with. We can find better ways to get food delivered to us. After this last delivery that I had delivered by DoorDash . I’m disgusted severely and I can guarantee I will never deliver through you all again.",1,2026-07-22T08:00:07.000Z
DoorDash,Food Delivery,I work for them as a driver we get treated like garbage and paid like trained monkeys .. peanuts.,I work for them as a driver we don't get paid much average pay is 3 dollars for 6 mile drive. Customers tip their waitress for walking to the kitchen but not the driver we drive 10 15 miles in the heat cold rain day night holidays and we get almost nothing from customers. I had one tip me a penny and because of that he was labeled a good tipper. Any mistake regardless is blamed on the driver. Restaurant leate smile and take it you are late you lose you rank and lose jobs regardless of why. Slow traffic traffic congestion traffic construction late resteraunt it falls back on the driver. We get treated like shit from both customers and the company. The staff usually treats me good is the only up side.,1,2026-07-22T03:35:38.000Z
DoorDash,Food Delivery,Translation:,"Translation:

“DoorDash service is fuc.ed up. We order food so we can eat it while it’s hot, but they charge extra for priority delivery. Even then, the driver still has two stops along the way, and by the time the order reaches us, the food is cold.”",1,2026-07-22T01:18:58.000Z
DoorDash,Food Delivery,Door Dash is a disgusting abomination of business practices,"This company, time and time again, has persisted in, not only charging a premium for their services (which is not a problem), however, they fail to deliver time and time again!!! On 7/13, I ordered something from one of their clients/stores, and, not only was I not notified of a ""cancelled delivery"", but after I contacted their support, they did nothing to rectify the issue! They have call centers and people reading from an effing script, and I spent, literally, 50 minutes on the phone dealing with something that wasn't even my fault. I got a refund, whereas, these garbage people initially wanted to give it as a credit, however, after spending ~ $18-22,000 over five years, they refused to offer a credit! My time is worth something as is the CEO's apparently, who, in turn, made approximately $400+ million dollars last year. I have a big problem with the fact that this worthless, garbage company cannot even admit to their faults and provide proper compensation! Meanwhile, even though the funds were ""allegedly"" refunded, I now have to wait 5-7 days, and, yet, they blame it on my bank. The point of the matter stands as such: I demand compensation as a result of this and having to deal with their employees, who are clearly robotic, and can do nothing. There is a reason as to why (literally) millions of people wishes death upon this company! It is the most dishonest, disgusting, unethical bull**** that I have ever experienced with a company. Compensation is demanded! On the contrary, I hope that the government finds a way to shut this disgraceful company down and, in turn, finds a way to incarcerate Tony Xu! For all of the time and money that I have spent, at this point, a minimum of $100 in credits is now merited! Period!!!

This company needs to be shut down by the government, period!",1,2026-07-22T00:42:43.000Z
DoorDash,Food Delivery,If i could give doordash zero stars I…,If i could give doordash zero stars I would. I placed a grocery store order. I selected refund for out of stock items. The shopper didn't refund they substituted for items that cost less that what I requested and not even close to what I paid for. They lessened the quality but I still didn't receive the item that was less than the requested. Door dash denied the refund of the unreceived merchandise. Door dash stole my money in so many words. Maybe its time the we the people bring a class action lawsuit against door dash.,1,2026-07-21T22:20:23.000Z
DoorDash,Food Delivery,made order- order picked up,"made order- order picked up, driver took order never came to my house (apparently told dash that they never received the order from the vendor...I spoke to the vendor order was made and picked up) order was canceled and remade (AGAIN: apparently told dash that they never received the order from the vendor...I spoke to the vendor order was made and picked up) order was cancelled and remade...Vendor decided not to remake cause it was remade twice and ""disappeared"" twice. Door dashed charged me twice for order! They tried to tell me that order was never made by vendor as well, so both driver and door dash lie and steal my money and now I have to wait 3-5 business days for money they took out in 2 seconds. I understand that the first transaction needs processing but the duplicated my transaction. And they have the audacity of only offering 20.00 credit and the customer service supervisor would talk over me. I hate to get angry at customer service cause is not their fault, but when you are lying, messing with my money and food that is where I draw the line. You stole my money, you lied and you also have driver that are stealing food. If I can give less than 1 star I would",1,2026-07-21T22:00:58.000Z
DoorDash,Food Delivery,If I could write this Service zero…,If I could write this Service zero stars I would the app is not user-friendly. My order was sent to another state and I was not refunded. I will never use DoorDash again. It is a complete rip off.,1,2026-07-21T20:45:04.000Z
DoorDash,Food Delivery,On Saturday Jul 11,"On Saturday Jul 11, 2026 at approximately 5:30 pm, I placed an order for Kibo Sushi Mount Pleasant through the doordash mobile app. I selected the “pickup” option and found a promotion stating the following details MEGA Game Box for 30% off at $56.00 (original price was $80).
When I confirmed the order, the promotion was not applied and my credit card was charged $80.00, which is $24.00 more than the price listed in the promotion. Upon calling to request a price adjustment at approximately 5:45 pm, I was informed by Harish, customer service supervisor on duty, that the promo was for delivery only. I explained that nowhere in the order screen was it clearly listed that the offer was for delivery only, and if that was the case, then the promo should not have been visible when the “pickup” option was selected. If a delivery only promo was visible to the customer while the pickup only option was selected, then this is a bug in the doordash app and not a customer oversight/error.
Despite the details above, Harish (Supervisor) made no attempt to resolve the matter. Harish was robotic, unsympathetic, and showed a complete lack of the ability to see the situation from a customer’s perspective. Harish offered no solutions, no assistance, and was completely unwilling to help in any way. He kept talking over me, ignoring my concerns and the logic presented, and kept reverting to his scripted responses. A chatbot could have provided better customer service than Harish in this situation.
Not only was the customer service unhelpful, the entire situation seemed like a scam. The posted price was not applied, a mistake that doordash should have owned.",1,2026-07-21T20:08:25.000Z
DoorDash,Food Delivery,Two hours for delivery,Ordered at 6 PM and didn't get my food until almost 8. The driver didn't communicate at all. Everything was lukewarm and they forgot my drink.,2,2026-07-21T19:53:17.000Z
DoorDash,Food Delivery,Order was canceled,"Order was canceled. Reason ,door dash had an emergency. Then upon calling support was informed door dash had already picked it up. 36.00 to be put back in my account 10 to 12 business days. On vacation and will never use door dash again.will make sure l inform family and freinds to never use door dash.",1,2026-07-21T15:39:37.000Z
DoorDash,Food Delivery,Doordash is a joke,"Doordash is a joke! They have horrible dasher support services. They punish the good dashers and let the ones who continually screw up keep getting good paying orders! They send you on a 10 mile delivery only to pay $2-5!!! Do you Doordash support idiots not realize the cost of gas, the cost of living? They will say that you didn't accept an order and lower your acceptance rate as a consequence when you never even got an offer on your phone in the first place! Someone is laughing and pushing buttons and its all a sick twisted rat race game!!! Doordash you suck!",1,2026-07-21T14:55:00.000Z
DoorDash,Food Delivery,I placed an order,"I placed an order. Didn't get it, Driver left a picture of a bush. Put in a refund request, Denied. Asked for a review, also denied, Resolution reason given was UNKNOWN. I submitted a BBB complaint, and hopefully after a refund, closing my doordash account forever. If fast food companies wonder why sales are down, If I could reliably get my orders, I'd eat out alot more.",1,2026-07-21T14:27:59.000Z
DoorDash,Food Delivery,Absolutely terrible service + trying to get refund,"Absolutely terrible service. An order was returned to the store as I did not realise the dasher had arrived and they did not phone or knock on the door, they sent an sms I did not see. A lengthy discussion with Door Dash as they said I have fortfieted the cost of my whole order including delivery fees. Happy to lose delivery fee but the cost for the goods also was outragious. A night and day of arguing and I received a credit. I would hate to think of how much money has been pocketted by Door Dash by people accepting there 'term and conditions' that include some that don't match Australia's consumer laws.",1,2026-07-21T06:20:00.000Z
DoorDash,Food Delivery,driver isn't delivering food,"driver isn't delivering food, contact details are wrong, doordash bot just tells me to wait. no chance to see driver's previous reviews and no chance for refund until the driver says the food is delivered. they are driving up and down the same street right now and there is nothing I can do to get my money back.",1,2026-07-21T05:49:28.000Z
DoorDash,Food Delivery,Terrible Customer Service and Missing Refund,"I placed an order for about $50 from Little Caesars. My delivery address was correct, but the driver decided to leave my order at a completely different house about 20 minutes away. I contacted DoorDash immediately, and they told me they would only refund $13.85 instead of the full order. The app says the refund was issued, but more than a month later I still have not received it. My case was closed without resolving the issue. This was a very frustrating experience, and I expected much better customer service. I will not be using DoorDash again",1,2026-07-21T04:18:24.000Z
DoorDash,Food Delivery,Crap service from the driver and customer service,If and when you order your food. You will get a crappie driver that rides around with your food for 45 minutes and it's cold. They will give you $5 on a $25 meal that was cold when it got here. doordash is a scam.,1,2026-07-21T01:42:15.000Z
DoorDash,Food Delivery,Would rate less than 1 star,Would rate less than 1 star. Awful rates of pay for the orders they force on you. If you decline they give you less orders after. Often making $20 /hr and burning $10+ just in gas. Would not recommend.,1,2026-07-20T23:28:41.000Z
DoorDash,Food Delivery,They refuse to ask where gluten free items are.,I am celiac and the dashers never seem to actually ask where the gluten-free items are located and tbey just pretend theyre out of stock. I called about todays order as not only did I call the store to make sure they were in stock but then mocked me and took zero accountability for having pretended it was out of stock.. ive called over and over and there is no resolve to the issues occuring.. doordash seems to only care about money and actually doing a job which I might add is a very easy job.. isnt important. They get the same amount if they grab all the items or not and then can make more from the next partial order. This is an ongoing issue not being addressed. I shouldn't have to reorder the same items several times and pay the fee again simply because the dasher is lazy. Huge huge systemic issues are not being addressed! I feel like there's honestly a huge lack of accountability within this organization this has happened over amd over and no one looks into my claims. I called.the store while the dasher was still there and verified they did indeed have these items.,1,2026-07-20T19:03:32.000Z
DoorDash,Food Delivery,The drivers do NOT follow delivery instructions ...,"If you live in an apartment building, your chances of even getting your order are one in three. The other two will be dropped on the floor by an unlocked rear door or in the area where the intercom is. They drivers do not buzz you to get in, they just drop and run and then your package is taken by anyone coming or going out the front door. After you have reported lost deliveries 3 times, the no longer accept claims from you, You are blocked. Use another outfit!",1,2026-07-20T05:34:39.000Z
DoorDash,Food Delivery,no help,"i’ve had many bad experiences with doordash, but at least they have tried to help. Today, i received my order 1.5 hours after i made the order, which is 1 hour over the estimated delivery time. I can understand 15 minutes, but 1 hour? To top it off, the driver left my food outside my apartment building without even trying to bring it to me or ask me if it was okay. I am very pregnant and unable to move around very well.

When I reported this to doordash requesting compensation so I can purchase something else where the driver can actually bring me the food, they simply said they cannot give me compensation and ended the chat. Terrible very terrible. They don’t care that you’re still unhappy with the resolution, once they’re tired of dealing with you, they’ll just cut you off.",1,2026-07-20T04:35:07.000Z
DoorDash,Food Delivery,Sent me one meal when I ordered 2,"Sent me one meal when I ordered 2, after calling for help and requesting a supervisor 3 times , I was finally given somone to talk to, then she proceeded to say that her team approved a 5 dollar refund and that was their final decision, even though I payed 17.69 for a meal that I never recived , when saying that this solution was not acceptable , she hung up quickly after saying “ I have to end that call” . Took my money and never delivered my food .",1,2026-07-20T02:47:43.000Z
DoorDash,Food Delivery,I have had 2 issues with DD in less…,"I have had 2 issues with DD in less than 24 hours. I don’t drive so I use it sometimes but no more.
I just got an order where an item was missing. McDonald’s had 2 10-piece chicken nuggets for one. One 10-piece was missing. DoorDash would do NOTHING to help me. That’s pretty petty. I’ve had issues before and I would estimate they help less than half the time. For what I was paying a month (in addition to how expensive everything is) I am done. Once again, it’s not about customer service; it’s about taking your money.",1,2026-07-20T02:17:36.000Z
DoorDash,Food Delivery,Extremely difficult to cancel an unexplained recurring charge,"DoorDash has been charging my card $9.99 repeatedly, but I have no clear way to contact anyone or stop the charges. Reaching customer support is incredibly difficult. I am simply redirected to the Help Center, and there is no cancellation option visible in my account.

I have contacted my bank multiple times. My bank told me: “It seems like a recurring charge, as the merchant is charging you every 20 days.”

Trying to identify the account responsible for the charge using the card information has also led nowhere. I find it unacceptable that a company can repeatedly charge someone while making it so difficult to reach a real person, identify the relevant subscription, or cancel it.

This experience has completely destroyed my trust in DoorDash. I will never use this company again, and I strongly recommend that everyone carefully check their bank statements for recurring DoorDash charges.",1,2026-07-20T00:32:36.000Z
DoorDash,Food Delivery,Ripped me off sent wrong order refused…,Ripped me off sent wrong order refused to resolve it WILL NEVER ORDER THROUGH THESE CROOKS AGAIN,1,2026-07-20T00:23:25.000Z
DoorDash,Food Delivery,Horrible service,Horrible service! We never received our order!,1,2026-07-19T23:34:48.000Z
DoorDash,Food Delivery,ZERO stars minus one,"ZERO stars minus one. ""DOORDASH FRAUD/THEFT/EXTORTION""
They take your money for a lunch order you purchase to treat your workers. An hour later, D-dash sends an email that the restaurant had been closed down. They had known it. Clearly, they stole the money. They say in the cancelation email the money will be returned in 3-5 business days, and on the same email, in 5-7 business days. This is pure theft, extortion, fraud. Unavailable customer service online. Phone call resulted in a ""supervisor"" who speaks ZERO English and refuses to escalate the call, and refuses to do anything but keep (what adds up to millions of stolen/invested dollars from customers) all the fraudulently-stolen money that took only an instant to deduct: but refusal to refund their error for 7 business days? Class action suit attorney friends. . . Let's go. There's a long line of us. We also pay $100/year for ""dashpass"" privileges which is clearly just another scam by DoorDash. Share, post everywhere, and never use this criminal company again. BTW: the CEO is: Tony XU, Chinese BILLIONAIRE. Post widely. It's the face of evil against innocent American consumers. Look right into his eyes. Does THAT look like the face of an innocent man? Bet he had his billionaire's lunch though, on us.",1,2026-07-19T23:09:06.000Z
DoorDash,Food Delivery,Would not refund wrong items,"Would not refund wrong items. This has happened before as well. Also, they charged me for a subscription I didn't sign up for and wouldn't refund it. I would suggest not using Door Dash, but use Grub Hub instead, they've been great.",1,2026-07-19T22:43:51.000Z
DoorDash,Food Delivery,This company charged my card last week…,This company charged my card last week for the door dash pass I didn’t authorize the charge wasn’t even in the app since June 25th requested a refund because I didn’t ask for the pass $9.99 was told it was being processed and it would take 5-7 days I reached out simply today for an update and to ask an additional question was told my refund was cancelled because of this and the chat ended rudely twice one after a supervisor I have screenshots I will be taking them to court for my money! F this company,1,2026-07-19T21:13:03.000Z
DoorDash,Food Delivery,They don’t tell you if anyone is able…,"They don’t tell you if anyone is able to pick up your order, they have an option to switch to pick up that doesn’t work, and they do an immensely bad job of vetting the people who deliver for them. They also are unreasonably expensive",1,2026-07-19T17:46:25.000Z
DoorDash,Food Delivery,Refund denied when they made a mistake,"I placed my order and added instructions that all items not to be replaced without my approval, and if not available, refund. Yet I get the wrong size of a picture frame (so it is completely useless to me). I was not asked about the different size to approve it, the shopper probably did not pay attention or just did not follow my instructions. It is clearly a mistake by their shopper. Yet refund was denied for absolutely no reason, and my time was wasted chasing it. Not using door dash again.",1,2026-07-19T16:41:25.000Z
DoorDash,Food Delivery,Worst customer service and no person to contact. Worst experience never using again.,I’m celiac. I am also a dash pass member. I ordered from Aldi. There was a list of items that was able to choose substitutes for. The gluten free bread I ordered was not in the list. I reviewed every item available and chose only gluten free swaps. My gluten free bread was unavailable and the apparent likely replacement was bread with gluten. I can’t keep this in my house never mind eat it. And DoorDash will not refund me. Have cancelled my DoorDash dash pass and will never use door dash again,1,2026-07-19T10:20:08.000Z
DoorDash,Food Delivery,This review is just for my last…,"This review is just for my last experience. Generally I'd give them a 3, but if I could give this one a 0 I would. I ordered from 7/11 instead of the grocery store I usually use, just so I'd get my items sooner. It was more expensive to do it that way, but it also helped me get the items sooner. The original time was just over 15 minutes. I kept looking at the screen for my order, which shows where the driver is. It showed him at a stop for about 15 minutes and it wasn't even close to my apartment. Also, I had messaged the driver to make sure he saw the instructions on my profile on how to get into my building. There are two entrances, but I can only buzz a visitor in from one. He didn't answer my messages. AN HOUR LATER, HE MESSAGED ME TO COME DOWN. He was finally here, but he was at the wrong door so he couldn't get in. I told him I have bad knees and he needed to come up. I ALWAYS tip well over 20% because of this. After a very long time I get a phone call from him and he tells me he can't get in. I tell him he needs to go to the other entrance, which is clearly stated on my profile. He finally does and I buzz him in. I open my door and he tells me door dash sent him on another stop, so that's why it took so long. And now his phone is dead so he can't verify me, which he needs to do because my order contains alcohol. So he has to go to his car and charge his phone enough to verify my age before I get my items. This was the fault of both door dash and a terrible dasher who wouldn't communicate. I won't be using them again, ever.",1,2026-07-19T09:35:34.000Z
DoorDash,Food Delivery,I ordered from this scamming company,I ordered from this scamming company. Nobody would pick up my order so I canceled it. They would not refund me. They charged me even though i didnt get my order. Never order from this horrible joke of a company,1,2026-07-19T06:11:31.000Z
DoorDash,Food Delivery,Use another platform,"can barely speak to customer service, orders get stolen with no resolution, customer service extremely unhelpful, but they'll snatch that membership fee outta your account as fast as they can, even if you cancel it ahead of time. probably some of the worst customer service I've ever received on a platform.",1,2026-07-19T05:34:58.000Z
DoorDash,Food Delivery,Delivery time went from 6:35pm Delivery…,Delivery time went from 6:35pm Delivery to 7:45. At 8:15 still no food. Driver showed sitting in another town. Customer service is a joke and was not helpful on a refund. Thankfully the restaurant made it right. Will NEVER use again!!!!,1,2026-07-19T05:08:46.000Z
DoorDash,Food Delivery,Avoid this company AT ALL COSTS!,"Avoid this company at all costs. As a driver, or as a customer. As a dasher, I have seen countless customers completely screwed over. Restaurants would forget to give me one of the bags, and the customer would only get a $5 credit toward a future order, even though the customer lost a great deal more than that, and did not receive what they paid for.

A warning for potential drivers: When my license expired, there was no way to upload the paper attachment the dmv gives you to prove the license had been renewed. I contacted dasher support and spoke with a supervisor. He asked me if I had another govt issued ID, which I said yes, I have a passport. I uploaded the passport as he instructed over the phone. When I tried to do the verification face scan, it deactivated my account. It has not allowed me to re-upload anything, and remains locked. I have received no assistance from dasher support since then. Their only suggestion is to select passport and try to upload again, after being told repeatedly the app is completely locked out for just trying 3 face scans and it rejecting them all.

This is despite emails exchanged on the primary email on my dasher account, as well as using the primary phone number to contact them, and following their instructions over the phone. 3,000+ deliveries with no issues over 2.5 years, and 19 above and beyonds and a perfect 5 star rating with over 100 in a row. I would put my customers food in a thick pizza bag with 2 electric warmers, and they loved the service. From what I read here, it is best I move on to a more reputable company anyway. Delivering excellent service will not protect you from their incompetence and indifference if you encounter any issues, and you will.

DO NOT drive for this company, and DO NOT order food through them. They will scam you and steal from you, and you will receive no assistance. Driver or customer, they don't care. The fact a company like this has a business license is a failing grade for this country.

Boycott this company, and make your friends and family aware of the constant fraud they engage in. They deserve a class action lawsuit because of their dishonorable business practices. I won't be the least bit surprised when their corporate HQ in San Francisco is completely destroyed by an earthquake. They truly deserve that level of punishment with no exaggeration.",1,2026-07-19T04:57:08.000Z
DoorDash,Food Delivery,Horrible need to be sued didn't receive…,Horrible need to be sued didn't receive food order $40 worth fried duck!,1,2026-07-19T03:54:54.000Z
DoorDash,Food Delivery,I would give 0 stars if that was a…,"I would give 0 stars if that was a possibility. I ordered from a Vietnamese restaurant that I order from frequently. I had 3 issues with my order.

Driver took 44 minutes to deliver my order & restaurant is only 3.1 miles from my house. Food arrived cold due to excessive delivery time. The sampler platter I ordered contained the wrong combo of items that I had chosen for it.

I contacted help through the app. Explained the situation. Provided pic of wrong sampler platter I received. Also provided pic of the other dish that arrived cold as requested. Which is ridiculous as you can't tell it was cold from a pic.

I was told that my order was not eligible for any type of refund. I contacted Door Dash customer service next by phone and spoke to live agent. They told me that due to Door Dash policy I was not eligible for even a partial refund for the wrong item. This is BS!",1,2026-07-19T01:49:11.000Z
DoorDash,Food Delivery,Promotional Rate,"Promotional Rate. New Customer.

I haven't used doordash in years! For very like experience situations. I choose to not use doordash. This time I ordered a dinner for my family and picked it up. Using doordash and a promotional 40% claimed a whopping $10 discount. Charge applied in the app stated 67.12, and I might add, is exactly what I expect I would be charged, the total came to 67 12 I paid 80.54.

I did contact support only to be shoved through an approval process I did not even request. At no point during my conversation with support did I request a refund but after denying thier free doordash for a month was shoved through a full refund denial. It took a whole 30 secs to, mind you after going through about 15 mins of fighting with the AI and general chat agents, to a refund denial in 30 secs. Like, are you guys serious? This is exactly why I will never use doordash again and recommend anyone just order the food yourself, on the phone. What a complete waste of my time. I am on vacation and I spend 2 hours of my day trying to get $15 or so back what i was registered for.

I have screenshots and will gladly talk to whomever cares. This had not been so difficult. I literally never go this far to complain about a company but damn. If I don't get it, don't let me apply it at check out. Who's fault is that? Mine? Or yours?

** Update : Low and Behold.. the difference in promotion credited by the restaurant. So damn stupid. DOORDASH, You lost a customer for good! Horrible, horrible experience.",1,2026-07-19T16:37:41.000Z
DoorDash,Food Delivery,I keep getting messages from Culver's…,I keep getting messages from Culver's about construction issues involving concrete. I do not work for the city. Please stop contacting me.,1,2026-07-19T00:09:36.000Z
DoorDash,Food Delivery,⭐☆☆☆☆,"⭐☆☆☆☆

Absolutely terrible experience.

My order included alcohol, and when the Dasher arrived they refused to accept two valid forms of ID because I’m visiting from overseas. I had both forms of identification available, but they wouldn’t accept either of them. The Dasher was unprofessional, became impatient, and eventually just walked away with my order.

To make matters worse, I was then charged the full amount for an order I never received.

I’ve contacted DoorDash customer support twice. On both occasions I was told the issue would be resolved, but instead of refunding my $40 order, I’ve only been given a $10 credit/refund. Paying for food you never receive because of DoorDash’s handling of an ID issue is completely unacceptable.

Very disappointing customer service and a frustrating experience from start to finish. I won’t be using DoorDash again.",1,2026-07-18T23:25:20.000Z
DoorDash,Food Delivery,They suck even on improvement this…,They suck even on improvement this company is robot i can't be embarrassed bye these no paying deliveries even the minimum wage and having to pay taxes on it may as will own my own business you suck your not a real employee so get going and pay the back taxes,1,2026-07-18T22:40:20.000Z
DoorDash,Food Delivery,Doordash-How not to treat customers with logistical nightmares,"Logistics nightmare, poor food safety and non-existent customer service. Doordash are unlawfully flouting Australian Consumer Standards in delivering cold food, 40 minutes later than the final window of delivery time and if you have ever reviewed negatively your Account is automatically flagged as a 'problem customer' looking for a refund. This is after the Doordash site requests a review of recently completed delivery. DoubleDash was used in this instance : one box of cat food from Woolies approx 4km from my house and a pizza delivery 1km away. The pizza arrived stone cold, not even a skerrick of oil or heat mark on bottom of carton because it had to be changed due to sitting waiting so long for collection. If you have ever given a negative review you are treated like a criminal looking for a free meal or refund of a substandard delivery. This appears on your account for the rest of time you are willing to use Doordash. I cancelled my DashPass several times due to no delivery drivers being available in Tweed Heads area at times. Then the Doordash system automatically blocks you from booking anything further for 24 Hours! I now have a 2 year Dashpass membership via Prime - but all past information has been retained so I am a ""problem customer "" regardless. Honesty doesn't sit well with Doordash. Cut and paste responses treating you appalingly don't sit well with me.!! Bullying is not acceptable.",1,2026-07-19T01:57:27.000Z
DoorDash,Food Delivery,Despicable service,I have had multiple food deliveries canceled with no explanation and two prescription never picked up. I contacted the pharmacy and it was labeled and packaged. It even shows ready for pick up through the pharmacy app. But when I called door dash they said they had no record of the order. I am disabled and this option is crucial. After paying $8 for same day delivery. I had to pick it up two different times. This is a despicable way to run a business and I will celebrate the day they get sued for their dishonest practices.,1,2026-07-18T22:01:48.000Z
DoorDash,Food Delivery,HORRIBLE AND RUDE WITH NO CLEAR…,"HORRIBLE AND RUDE!
DOES NOT SPEAK OR UNDERSTAND PROPER ENGLISH! UBER EATS IS MUCH MUCH BETTER‼️",1,2026-07-18T18:58:49.000Z
DoorDash,Food Delivery,I had the wrong order delivered,I had the wrong order delivered. I called Doordash twice. I was. Harged $47. What I received eas a disgusting item costing $13 which had to be thrown out. Doordash said they talked to the metchant who would issue a credit. I never got the credit.,1,2026-07-18T16:14:31.000Z
DoorDash,Food Delivery,I had ordered food from a restaurant…,"I had ordered food from a restaurant that was apparently closed and didn’t know because it said they were active on DoorDash and DoorDash almost did not refund me until I demanded a refund, terrible experience!!",1,2026-07-18T15:50:39.000Z
DoorDash,Food Delivery,3 times in 1 week as I am home bound…,3 times in 1 week as I am home bound right now and they kept delivering to the next door neighbor and his garage..I would have to track the driver then contact them to explain how to get to the correct address...I did verify with door dash they had the correct address but somehow they'd go to wrong place anyway..what is worse is half the time they don't understand english...so I'd have to get my son to go get the item to bring it to me...geezz I should have done that to begin with and save me all those fees for technically NOT completing thier job and no refund or at the very least refund all thier fees as it's not the restaurants fault...this service doesn't even deserve a 1 star..they hire illegals and only have AI customer service via chat,1,2026-07-18T11:50:39.000Z
DoorDash,Food Delivery,I ordered and the man delivering kept…,I ordered and the man delivering kept getting additional orders before delivering my food. Took over 2 hours!!! Ridiculous for DoorDash to keep adding deliveries while I’m trying to get my food!!!,1,2026-07-18T10:48:49.000Z
DoorDash,Food Delivery,If I could give it a minus review I…,If I could give it a minus review I would. Door Dash delivered our meal 1 hour after ordering from a restaurant 4 kms away. It was left in the driveway with no notification it had been delivered. Will never use door dash again. It $47 for a cold meal. Was my first time using door dash and will be the last.,1,2026-07-18T09:35:09.000Z
DoorDash,Food Delivery,They don’t want to return my money it…,They don’t want to return my money it said I had a female dasher and it was a male talking about how he shoots A R 15’s I felt so unsafe and they are refusing my refund never again,1,2026-07-18T04:25:58.000Z
DoorDash,Food Delivery,DoorDash makes me physically sick,DoorDash makes me physically sick . It took me up until today to officially quit using it. Today I placed an order for apples. I put exact directions on where to put the items in bold letters….. welp the idiot stupid driver dropped it off at the wrong address. When I finally found it the smell of marijuana consumed my whole house. The food was for my 8 year old son. Why would I want my child eating food that smells like drugs? Welp customer service refused to step in . It makes me sick that they support drivers getting high on the job and then not offer ways to help,1,2026-07-18T02:46:57.000Z
DoorDash,Food Delivery,This company gives zero (shyts) about…,This company gives zero (shyts) about privacy concerns. Scans Drivers licenses and say “it’s a state database that doesn’t harvest you data” blatant outright lie. If you think when you scan anything it’s not going to a database I have some beach front property in Kentucky to sell you. Stop being sheep!,1,2026-07-18T01:25:35.000Z
DoorDash,Food Delivery,"First Experience, Terrible Impression Do NOT Use This","Yesterday, I ordered a meal from subway. I did not receive my order. I contacted doordash to try and fix this problem. I only received the driver whose name was Portia claiming bad she dropped it off at the address listed. When I tried to get this fixed with their customer service line their overall response was that there was nothing they could do. Additionally, their communication was terrible with the online service. It was fairly easy to type in however there were specific details that could have been added or verified to help future customers. I am upset because I spent over $35 to include driver tip just to not receive my order. The sad part about this is this was my first time using doordash and based off the terrible service I received I may never use it again.",1,2026-07-17T22:51:18.000Z
DoorDash,Food Delivery,Forced to Pay for missing food,"HelIo, this is about Doordash stealing money from my family, this order is ffrom Sunday 7/5/2026. I ordered from Chili's at 5:25, order was supposed to arrive at 6:00 - 6:15 it arrived at 7 pm and we only 3 out the 7 items, the other items were ice cold and not edible. I messaged DoorDash immediately that evening in their app and they told me I would get refund of $87 out $110 for the missing and late items. They told me that I could expect the refund in 3 to 5 business days. I still didn't have the refund on 7/17/2026 , so I called their customer service line and he told me he couldn't help me since someone credited me $9 by mistake and that it was outside of 3 days so his hands are tied, this is crazy and I deserve better. DELETE THIS APP NOW",1,2026-07-17T20:52:18.000Z
DoorDash,Food Delivery,Door Dash refuses a return,"I ordered a cat toy. It was unavailable at the closest Petsmart. They went to another Petsmart to get it. They refunded my money $25.97 as a credit on Door dash. I was not consulted on this. So at the other Petsmart, they got the toy and after applying the Door Dash credit of $25.97, I owed $1.05. I wanted to return and get a refund back to my original payment method. Door Dash declined my request for a refund. I'm canceling my Door Dash subscription.",1,2026-07-17T18:42:19.000Z
DoorDash,Food Delivery,They are a truly unaccountable service,"They are a truly unaccountable service. They stack deliveries on drivers and the drivers are horrible. They end customer service chats, even when you have no resolution. Just try something else. Uber eats, or just ordering from the restaurant. It's not worth it at all.",1,2026-07-17T18:06:34.000Z
DoorDash,Food Delivery,Biggest hoax I’ve ever ordered from,Biggest hoax I’ve ever ordered from. Buy one get one til they charge you. Door dash biggest enabler. They’re all in it tg. You know what I mean! Uber Eats till I collapse. Atleast that’s an honest American company shafting you.,1,2026-07-17T08:14:04.000Z
